onset	duration	trial_type	value
26.345472	10	2	1
38.141952	10	3	1
55.246848	10	3	1
70.877184	10	2	1
87.293952	10	2	1
101.646336	10	2	1
113.0496	10	3	1
128.188416	10	3	1
145.391616	10	2	1
162.496512	10	2	1
174.292992	10	2	1
192.970752	10	3	1
208.797696	10	3	1
223.346688	10	2	1
244.28544	10	3	1
260.407296	10	3	1
276.135936	10	2	1
287.637504	10	3	1
305.037312	10	2	1
318.111744	10	2	1
338.362368	10	2	1
353.796096	10	3	1
367.558656	10	3	1
383.3856	10	3	1
397.049856	10	3	1
417.595392	10	2	1
429.293568	10	2	1
445.906944	10	2	1
465.272832	10	3	1
480.313344	10	3	1
