onset	duration	trial_type	value
29.294592	10	2	1
41.091072	10	3	1
58.294272	10	3	1
73.924608	10	2	1
90.341376	10	2	1
104.69376	10	2	1
116.195328	10	3	1
131.334144	10	3	1
148.537344	10	2	1
165.64224	10	2	1
177.43872	10	2	1
196.214784	10	3	1
212.041728	10	3	1
226.59072	10	2	1
247.529472	10	3	1
263.651328	10	3	1
279.379968	10	2	1
290.881536	10	3	1
308.379648	10	2	1
321.355776	10	2	1
341.704704	10	2	1
357.138432	10	3	1
370.999296	10	3	1
386.82624	10	3	1
400.5888	10	3	1
421.134336	10	2	1
432.832512	10	2	1
449.445888	10	2	1
468.811776	10	3	1
483.950592	10	3	1
