onset	duration	trial_type	value
21.725184	10	2	1
33.521664	10	3	1
50.62656	10	3	1
66.256896	10	2	1
82.673664	10	2	1
97.026048	10	2	1
108.429312	10	3	1
123.469824	10	3	1
140.673024	10	2	1
157.77792	10	2	1
169.5744	10	2	1
188.25216	10	3	1
204.079104	10	3	1
218.529792	10	2	1
239.566848	10	3	1
255.5904	10	3	1
271.31904	10	2	1
282.722304	10	3	1
300.220416	10	2	1
313.196544	10	2	1
333.545472	10	2	1
348.880896	10	3	1
362.643456	10	3	1
378.568704	10	3	1
392.23296	10	3	1
412.680192	10	2	1
424.378368	10	2	1
440.991744	10	2	1
460.357632	10	3	1
475.496448	10	3	1
