onset	duration	trial_type	value
21.62688	10	2	1
33.42336	10	3	1
50.528256	10	3	1
66.158592	10	2	1
82.57536	10	2	1
96.927744	10	2	1
108.331008	10	3	1
123.37152	10	3	1
140.57472	10	2	1
157.679616	10	2	1
169.476096	10	2	1
188.153856	10	3	1
203.9808	10	3	1
218.431488	10	2	1
239.468544	10	3	1
255.492096	10	3	1
271.220736	10	2	1
282.624	10	3	1
300.122112	10	2	1
313.09824	10	2	1
333.447168	10	2	1
348.782592	10	3	1
362.545152	10	3	1
378.4704	10	3	1
392.134656	10	3	1
412.581888	10	2	1
424.280064	10	2	1
440.89344	10	2	1
460.259328	10	3	1
475.29984	10	3	1
