onset	duration	trial_type	value
23.199744	10	2	1
34.89792	10	3	1
52.10112	10	3	1
67.731456	10	2	1
84.148224	10	2	1
98.402304	10	2	1
109.805568	10	3	1
124.944384	10	3	1
142.147584	10	2	1
159.25248	10	2	1
171.04896	10	2	1
189.72672	10	3	1
205.45536	10	3	1
220.004352	10	2	1
240.943104	10	3	1
257.06496	10	3	1
272.695296	10	2	1
284.196864	10	3	1
301.596672	10	2	1
314.671104	10	2	1
335.020032	10	2	1
350.355456	10	3	1
364.118016	10	3	1
380.043264	10	3	1
393.70752	10	3	1
414.154752	10	2	1
425.852928	10	2	1
442.466304	10	2	1
461.832192	10	3	1
476.872704	10	3	1
