onset	duration	trial_type	value
21.528576	10	2	1
33.42336	10	3	1
50.528256	10	3	1
66.256896	10	2	1
82.673664	10	2	1
97.026048	10	2	1
108.429312	10	3	1
123.568128	10	3	1
140.771328	10	2	1
157.974528	10	2	1
169.771008	10	2	1
188.448768	10	3	1
204.275712	10	3	1
218.824704	10	2	1
239.763456	10	3	1
255.885312	10	3	1
271.613952	10	2	1
283.11552	10	3	1
300.613632	10	2	1
313.688064	10	2	1
333.938688	10	2	1
349.372416	10	3	1
363.23328	10	3	1
379.158528	10	3	1
392.822784	10	3	1
413.36832	10	2	1
425.066496	10	2	1
441.679872	10	2	1
461.144064	10	3	1
476.184576	10	3	1
