onset	duration	trial_type	value
20.054016	10	2	1
31.9488	10	3	1
49.053696	10	3	1
64.684032	10	2	1
81.199104	10	2	1
95.551488	10	2	1
106.954752	10	3	1
122.093568	10	3	1
139.296768	10	2	1
156.499968	10	2	1
168.198144	10	2	1
186.974208	10	3	1
202.801152	10	3	1
217.350144	10	2	1
238.288896	10	3	1
254.410752	10	3	1
270.139392	10	2	1
281.64096	10	3	1
299.139072	10	2	1
312.213504	10	2	1
332.464128	10	2	1
347.897856	10	3	1
361.75872	10	3	1
377.683968	10	3	1
391.348224	10	3	1
411.89376	10	2	1
423.591936	10	2	1
440.205312	10	2	1
459.5712	10	3	1
474.710016	10	3	1
