onset	duration	trial_type	value
19.857408	10	2	1
31.653888	10	3	1
48.857088	10	3	1
64.487424	10	2	1
80.904192	10	2	1
95.256576	10	2	1
106.65984	10	3	1
121.798656	10	3	1
139.001856	10	2	1
156.106752	10	2	1
167.804928	10	2	1
186.580992	10	3	1
202.309632	10	3	1
216.858624	10	2	1
237.797376	10	3	1
253.919232	10	3	1
269.647872	10	2	1
281.14944	10	3	1
298.549248	10	2	1
311.62368	10	2	1
331.874304	10	2	1
347.308032	10	3	1
361.070592	10	3	1
376.99584	10	3	1
390.561792	10	3	1
411.107328	10	2	1
422.805504	10	2	1
439.41888	10	2	1
458.784768	10	3	1
473.82528	10	3	1
