onset	duration	trial_type	value
31.260672	10	2	1
43.155456	10	3	1
60.260352	10	3	1
75.988992	10	2	1
92.40576	10	2	1
106.758144	10	2	1
118.161408	10	3	1
133.300224	10	3	1
150.601728	10	2	1
167.706624	10	2	1
179.503104	10	2	1
198.279168	10	3	1
214.007808	10	3	1
228.5568	10	2	1
249.593856	10	3	1
265.715712	10	3	1
281.444352	10	2	1
292.94592	10	3	1
310.345728	10	2	1
323.42016	10	2	1
343.769088	10	2	1
359.202816	10	3	1
372.965376	10	3	1
388.890624	10	3	1
402.55488	10	3	1
423.100416	10	2	1
434.798592	10	2	1
451.411968	10	2	1
470.87616	10	3	1
485.916672	10	3	1
