onset	duration	trial_type	value
25.55904	10	2	1
37.35552	10	3	1
54.55872	10	3	1
70.28736	10	2	1
86.704128	10	2	1
101.056512	10	2	1
112.459776	10	3	1
127.598592	10	3	1
144.900096	10	2	1
162.004992	10	2	1
173.801472	10	2	1
192.479232	10	3	1
208.306176	10	3	1
222.855168	10	2	1
243.79392	10	3	1
260.01408	10	3	1
275.644416	10	2	1
287.145984	10	3	1
304.644096	10	2	1
317.718528	10	2	1
338.067456	10	2	1
353.501184	10	3	1
367.263744	10	3	1
383.188992	10	3	1
396.853248	10	3	1
417.398784	10	2	1
429.09696	10	2	1
445.710336	10	2	1
465.174528	10	3	1
480.21504	10	3	1
