onset	duration	trial_type	value
35.684352	10	2	1
47.480832	10	3	1
64.684032	10	3	1
80.314368	10	2	1
96.632832	10	2	1
110.985216	10	2	1
122.38848	10	3	1
137.527296	10	3	1
154.730496	10	2	1
171.835392	10	2	1
183.631872	10	2	1
202.309632	10	3	1
218.038272	10	3	1
232.587264	10	2	1
253.526016	10	3	1
269.647872	10	3	1
285.278208	10	2	1
296.779776	10	3	1
314.179584	10	2	1
327.254016	10	2	1
347.50464	10	2	1
362.938368	10	3	1
376.700928	10	3	1
392.527872	10	3	1
406.192128	10	3	1
426.737664	10	2	1
438.43584	10	2	1
454.950912	10	2	1
474.415104	10	3	1
489.455616	10	3	1
