onset	duration	trial_type	value
17.301504	10	2	1
29.097984	10	3	1
46.301184	10	3	1
61.833216	10	2	1
78.249984	10	2	1
92.602368	10	2	1
104.005632	10	3	1
119.144448	10	3	1
136.347648	10	2	1
153.452544	10	2	1
165.15072	10	2	1
183.926784	10	3	1
199.655424	10	3	1
214.204416	10	2	1
235.143168	10	3	1
251.265024	10	3	1
266.89536	10	2	1
278.396928	10	3	1
295.796736	10	2	1
308.871168	10	2	1
329.121792	10	2	1
344.55552	10	3	1
358.31808	10	3	1
374.243328	10	3	1
387.80928	10	3	1
408.354816	10	2	1
420.052992	10	2	1
436.568064	10	2	1
456.032256	10	3	1
471.072768	10	3	1
