onset	duration	trial_type	value
25.460736	10	2	1
37.257216	10	3	1
54.460416	10	3	1
70.090752	10	2	1
86.50752	10	2	1
100.859904	10	2	1
112.263168	10	3	1
127.401984	10	3	1
144.605184	10	2	1
161.808384	10	2	1
173.50656	10	2	1
192.282624	10	3	1
208.011264	10	3	1
222.560256	10	2	1
243.597312	10	3	1
259.620864	10	3	1
275.349504	10	2	1
286.851072	10	3	1
304.349184	10	2	1
317.325312	10	2	1
337.67424	10	2	1
353.009664	10	3	1
366.870528	10	3	1
382.697472	10	3	1
396.361728	10	3	1
416.907264	10	2	1
428.60544	10	2	1
445.120512	10	2	1
464.584704	10	3	1
479.625216	10	3	1
