onset	duration	trial_type	value
26.05056	10	2	1
37.84704	10	3	1
55.05024	10	3	1
70.680576	10	2	1
87.097344	10	2	1
101.351424	10	2	1
112.754688	10	3	1
127.893504	10	3	1
145.096704	10	2	1
162.2016	10	2	1
173.99808	10	2	1
192.67584	10	3	1
208.502784	10	3	1
222.953472	10	2	1
243.892224	10	3	1
260.01408	10	3	1
275.644416	10	2	1
287.145984	10	3	1
304.644096	10	2	1
317.620224	10	2	1
337.969152	10	2	1
353.304576	10	3	1
367.067136	10	3	1
382.992384	10	3	1
396.65664	10	3	1
417.103872	10	2	1
428.802048	10	2	1
445.415424	10	2	1
464.781312	10	3	1
479.821824	10	3	1
