onset	duration	trial_type	value
20.938752	10	2	1
32.735232	10	3	1
49.938432	10	3	1
65.470464	10	2	1
81.887232	10	2	1
96.239616	10	2	1
107.64288	10	3	1
122.781696	10	3	1
139.984896	10	2	1
157.089792	10	2	1
168.787968	10	2	1
187.564032	10	3	1
203.292672	10	3	1
217.841664	10	2	1
238.780416	10	3	1
254.902272	10	3	1
270.532608	10	2	1
282.034176	10	3	1
299.433984	10	2	1
312.508416	10	2	1
332.75904	10	2	1
348.192768	10	3	1
361.955328	10	3	1
377.782272	10	3	1
391.446528	10	3	1
411.992064	10	2	1
423.69024	10	2	1
440.205312	10	2	1
459.5712	10	3	1
474.710016	10	3	1
