onset	duration	trial_type	value
31.850496	10	2	1
43.646976	10	3	1
60.751872	10	3	1
76.382208	10	2	1
92.798976	10	2	1
107.15136	10	2	1
118.554624	10	3	1
133.595136	10	3	1
150.798336	10	2	1
167.903232	10	2	1
179.699712	10	2	1
198.377472	10	3	1
214.204416	10	3	1
228.655104	10	2	1
249.69216	10	3	1
265.715712	10	3	1
281.444352	10	2	1
292.847616	10	3	1
310.345728	10	2	1
323.321856	10	2	1
343.670784	10	2	1
359.006208	10	3	1
372.867072	10	3	1
388.694016	10	3	1
402.358272	10	3	1
422.805504	10	2	1
434.50368	10	2	1
451.117056	10	2	1
470.482944	10	3	1
485.523456	10	3	1
