onset	duration	trial_type	value
28.01664	10	2	1
39.81312	10	3	1
57.01632	10	3	1
72.548352	10	2	1
88.96512	10	2	1
103.317504	10	2	1
114.720768	10	3	1
129.859584	10	3	1
147.062784	10	2	1
164.16768	10	2	1
175.96416	10	2	1
194.64192	10	3	1
210.37056	10	3	1
224.919552	10	2	1
245.858304	10	3	1
261.98016	10	3	1
277.610496	10	2	1
289.112064	10	3	1
306.511872	10	2	1
319.586304	10	2	1
339.836928	10	2	1
355.270656	10	3	1
369.033216	10	3	1
384.958464	10	3	1
398.524416	10	3	1
419.069952	10	2	1
430.768128	10	2	1
447.381504	10	2	1
466.747392	10	3	1
481.787904	10	3	1
