onset	duration	trial_type	value
20.64384	10	2	1
32.44032	10	3	1
49.64352	10	3	1
65.175552	10	2	1
81.59232	10	2	1
95.944704	10	2	1
107.347968	10	3	1
122.486784	10	3	1
139.689984	10	2	1
156.79488	10	2	1
168.59136	10	2	1
187.26912	10	3	1
203.096064	10	3	1
217.546752	10	2	1
238.485504	10	3	1
254.60736	10	3	1
270.237696	10	2	1
281.739264	10	3	1
299.237376	10	2	1
312.213504	10	2	1
332.562432	10	2	1
347.897856	10	3	1
361.660416	10	3	1
377.585664	10	3	1
391.151616	10	3	1
411.697152	10	2	1
423.395328	10	2	1
440.008704	10	2	1
459.374592	10	3	1
474.415104	10	3	1
