onset	duration	trial_type	value
22.216704	10	2	1
34.013184	10	3	1
51.11808	10	3	1
66.748416	10	2	1
83.165184	10	2	1
97.517568	10	2	1
108.822528	10	3	1
123.961344	10	3	1
141.164544	10	2	1
158.26944	10	2	1
170.06592	10	2	1
188.74368	10	3	1
204.570624	10	3	1
219.021312	10	2	1
239.960064	10	3	1
256.08192	10	3	1
271.712256	10	2	1
283.213824	10	3	1
300.711936	10	2	1
313.688064	10	2	1
334.036992	10	2	1
349.372416	10	3	1
363.134976	10	3	1
379.060224	10	3	1
392.626176	10	3	1
413.171712	10	2	1
424.869888	10	2	1
441.483264	10	2	1
460.849152	10	3	1
475.889664	10	3	1
