onset	duration	trial_type	value
18.284544	10	2	1
30.081024	10	3	1
47.18592	10	3	1
62.816256	10	2	1
79.233024	10	2	1
93.585408	10	2	1
104.890368	10	3	1
120.029184	10	3	1
137.232384	10	2	1
154.33728	10	2	1
166.13376	10	2	1
184.81152	10	3	1
200.638464	10	3	1
215.089152	10	2	1
236.027904	10	3	1
252.14976	10	3	1
267.780096	10	2	1
279.281664	10	3	1
296.779776	10	2	1
309.755904	10	2	1
330.104832	10	2	1
345.440256	10	3	1
359.202816	10	3	1
375.128064	10	3	1
388.694016	10	3	1
409.239552	10	2	1
420.937728	10	2	1
437.551104	10	2	1
456.916992	10	3	1
471.957504	10	3	1
