onset	duration	trial_type	value
23.789568	10	2	1
35.684352	10	3	1
52.789248	10	3	1
68.419584	10	2	1
84.836352	10	2	1
99.188736	10	2	1
110.592	10	3	1
125.632512	10	3	1
142.934016	10	2	1
160.038912	10	2	1
171.737088	10	2	1
190.513152	10	3	1
206.241792	10	3	1
220.790784	10	2	1
241.82784	10	3	1
257.851392	10	3	1
273.580032	10	2	1
285.0816	10	3	1
302.481408	10	2	1
315.55584	10	2	1
335.806464	10	2	1
351.240192	10	3	1
365.002752	10	3	1
380.928	10	3	1
394.592256	10	3	1
415.039488	10	2	1
426.737664	10	2	1
443.35104	10	2	1
462.716928	10	3	1
477.75744	10	3	1
