onset	duration	trial_type	value
21.037056	10	2	1
32.833536	10	3	1
49.938432	10	3	1
65.568768	10	2	1
81.985536	10	2	1
96.33792	10	2	1
107.741184	10	3	1
122.88	10	3	1
140.0832	10	2	1
157.188096	10	2	1
168.984576	10	2	1
187.76064	10	3	1
203.48928	10	3	1
218.038272	10	2	1
238.977024	10	3	1
255.09888	10	3	1
270.82752	10	2	1
282.329088	10	3	1
299.728896	10	2	1
312.803328	10	2	1
333.053952	10	2	1
348.48768	10	3	1
362.25024	10	3	1
378.175488	10	3	1
391.839744	10	3	1
412.38528	10	2	1
424.083456	10	2	1
440.598528	10	2	1
460.06272	10	3	1
475.103232	10	3	1
