onset	duration	trial_type	value
23.003136	10	2	1
34.799616	10	3	1
51.904512	10	3	1
67.534848	10	2	1
83.951616	10	2	1
98.304	10	2	1
109.707264	10	3	1
124.747776	10	3	1
141.950976	10	2	1
159.055872	10	2	1
170.852352	10	2	1
189.530112	10	3	1
205.357056	10	3	1
219.807744	10	2	1
240.8448	10	3	1
256.868352	10	3	1
272.596992	10	2	1
284.000256	10	3	1
301.498368	10	2	1
314.474496	10	2	1
334.823424	10	2	1
350.158848	10	3	1
363.921408	10	3	1
379.846656	10	3	1
393.510912	10	3	1
413.958144	10	2	1
425.65632	10	2	1
442.269696	10	2	1
461.635584	10	3	1
476.7744	10	3	1
