onset	duration	trial_type	value
31.260672	10	2	1
43.057152	10	3	1
60.162048	10	3	1
75.792384	10	2	1
92.209152	10	2	1
106.561536	10	2	1
117.866496	10	3	1
133.005312	10	3	1
150.208512	10	2	1
167.313408	10	2	1
179.109888	10	2	1
197.787648	10	3	1
213.516288	10	3	1
228.06528	10	2	1
249.004032	10	3	1
265.125888	10	3	1
280.756224	10	2	1
292.257792	10	3	1
309.755904	10	2	1
322.732032	10	2	1
343.08096	10	2	1
358.416384	10	3	1
372.178944	10	3	1
388.104192	10	3	1
401.670144	10	3	1
422.21568	10	2	1
433.913856	10	2	1
450.527232	10	2	1
469.89312	10	3	1
484.933632	10	3	1
