onset	duration	trial_type	value
24.182784	10	2	1
35.979264	10	3	1
53.08416	10	3	1
68.714496	10	2	1
85.131264	10	2	1
99.483648	10	2	1
110.788608	10	3	1
125.927424	10	3	1
143.130624	10	2	1
160.23552	10	2	1
172.032	10	2	1
190.70976	10	3	1
206.536704	10	3	1
220.987392	10	2	1
241.926144	10	3	1
258.048	10	3	1
273.678336	10	2	1
285.179904	10	3	1
302.678016	10	2	1
315.654144	10	2	1
336.003072	10	2	1
351.338496	10	3	1
365.101056	10	3	1
381.026304	10	3	1
394.69056	10	3	1
415.137792	10	2	1
426.835968	10	2	1
443.449344	10	2	1
462.815232	10	3	1
477.855744	10	3	1
